seq_type,study,filename
unpaired,Soto_2019,SRR8365392_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365277_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365398_1_Light_Bulk
unpaired,Soto_2019,SRR8365247_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365361_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365427_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365408_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365364_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365281_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365471_2_Heavy_IGHD
unpaired,Soto_2019,SRR8365303_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365269_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365384_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365464_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365449_1_Light_Bulk
unpaired,Soto_2019,SRR8365314_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365481_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365473_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365312_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365418_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365294_2_Light_Bulk
unpaired,Soto_2019,SRR8365425_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365277_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365344_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365448_1_Light_Bulk
unpaired,Soto_2019,SRR8365399_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365304_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365268_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365481_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365284_1_Light_Bulk
unpaired,Soto_2019,SRR8365261_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365425_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365460_1_Light_Bulk
unpaired,Soto_2019,SRR8365313_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365349_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365343_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365379_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365274_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365254_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365424_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365347_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365423_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365379_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365472_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365309_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365432_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365429_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365305_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365439_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365388_2_Heavy_IGHG
unpaired,Soto_2019,SRR8365281_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365446_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365271_2_Light_Bulk
unpaired,Soto_2019,SRR8365374_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365317_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365384_1_Light_Bulk
unpaired,Soto_2019,SRR8365427_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365251_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365454_1_Light_Bulk
unpaired,Soto_2019,SRR8365305_1_Light_Bulk
unpaired,Soto_2019,SRR8365358_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365350_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365435_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365476_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365378_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365421_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365455_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365414_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365368_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365315_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365359_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365433_1_Light_Bulk
unpaired,Soto_2019,SRR8365421_1_Light_Bulk
unpaired,Soto_2019,SRR8365273_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365388_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365252_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365338_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365261_3_Heavy_IGHG
unpaired,Soto_2019,SRR8365319_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365345_3_Heavy_IGHA
unpaired,Soto_2019,SRR8365476_2_Light_Bulk
unpaired,Soto_2019,SRR8365306_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365276_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365341_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365412_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365427_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365329_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365385_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365459_1_Light_Bulk
unpaired,Soto_2019,SRR8365298_1_Light_Bulk
unpaired,Soto_2019,SRR8365247_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365348_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365343_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365345_2_Light_Bulk
unpaired,Soto_2019,SRR8365387_1_Light_Bulk
unpaired,Soto_2019,SRR8365355_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365246_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365337_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365449_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365488_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365423_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365482_2_Light_Bulk
unpaired,Soto_2019,SRR8365287_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365352_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365355_1_Light_Bulk
unpaired,Soto_2019,SRR8365371_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365479_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365467_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365291_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365428_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365489_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365420_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365314_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365268_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365300_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365368_1_Light_Bulk
unpaired,Soto_2019,SRR8365451_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365422_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365258_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365425_2_Light_Bulk
unpaired,Soto_2019,SRR8365387_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365370_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365319_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365284_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365418_2_Light_Bulk
unpaired,Soto_2019,SRR8365451_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365383_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365257_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365263_2_Heavy_IGHG
unpaired,Soto_2019,SRR8365330_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365274_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365391_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365296_1_Light_Bulk
unpaired,Soto_2019,SRR8365402_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365385_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365467_3_Heavy_Bulk
unpaired,Soto_2019,SRR8365429_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365441_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365384_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365295_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365426_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365318_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365345_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365398_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365266_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365312_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365422_2_Heavy_IGHD
unpaired,Soto_2019,SRR8365350_2_Heavy_IGHE
unpaired,Soto_2019,SRR8365490_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365333_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365371_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365415_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365316_1_Light_Bulk
unpaired,Soto_2019,SRR8365388_1_Light_Bulk
unpaired,Soto_2019,SRR8365375_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365392_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365260_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365389_1_Light_Bulk
unpaired,Soto_2019,SRR8365484_3_Light_Bulk
unpaired,Soto_2019,SRR8365302_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365336_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365346_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365306_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365478_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365340_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365377_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365479_1_Light_Bulk
unpaired,Soto_2019,SRR8365386_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365263_3_Heavy_IGHD
unpaired,Soto_2019,SRR8365485_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365293_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365270_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365424_2_Light_Bulk
unpaired,Soto_2019,SRR8365358_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365433_2_Heavy_IGHE
unpaired,Soto_2019,SRR8365373_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365249_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365479_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365296_2_Heavy_IGHE
unpaired,Soto_2019,SRR8365451_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365473_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365467_3_Heavy_IGHE
unpaired,Soto_2019,SRR8365472_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365483_2_Heavy_IGHE
unpaired,Soto_2019,SRR8365375_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365328_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365360_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365364_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365350_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365318_1_Light_Bulk
unpaired,Soto_2019,SRR8365263_4_Heavy_IGHM
unpaired,Soto_2019,SRR8365416_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365312_1_Light_Bulk
unpaired,Soto_2019,SRR8365290_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365355_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365442_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365469_1_Light_Bulk
unpaired,Soto_2019,SRR8365347_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365313_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365420_3_Heavy_IGHE
unpaired,Soto_2019,SRR8365404_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365469_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365379_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365419_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365457_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365479_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365490_1_Light_Bulk
unpaired,Soto_2019,SRR8365294_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365336_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365346_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365269_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365249_1_Light_Bulk
unpaired,Soto_2019,SRR8365381_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365285_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365455_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365399_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365471_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365397_1_Light_Bulk
unpaired,Soto_2019,SRR8365294_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365275_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365466_2_Heavy_IGHE
unpaired,Soto_2019,SRR8365482_4_Heavy_IGHG
unpaired,Soto_2019,SRR8365303_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365475_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365457_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365250_1_Light_Bulk
unpaired,Soto_2019,SRR8365430_1_Light_Bulk
unpaired,Soto_2019,SRR8365359_1_Light_Bulk
unpaired,Soto_2019,SRR8365265_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365312_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365390_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365383_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365427_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365277_1_Light_Bulk
unpaired,Soto_2019,SRR8365299_1_Light_Bulk
unpaired,Soto_2019,SRR8365316_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365362_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365308_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365247_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365304_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365316_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365363_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365479_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365331_1_Light_Bulk
unpaired,Soto_2019,SRR8365377_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365469_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365331_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365270_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365392_2_Light_Bulk
unpaired,Soto_2019,SRR8365374_1_Light_Bulk
unpaired,Soto_2019,SRR8365327_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365279_1_Light_Bulk
unpaired,Soto_2019,SRR8489723_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365436_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365350_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365486_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365422_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365444_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365304_1_Light_Bulk
unpaired,Soto_2019,SRR8365259_4_Heavy_Bulk
unpaired,Soto_2019,SRR8365250_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365368_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365471_3_Heavy_IGHG
unpaired,Soto_2019,SRR8365449_3_Heavy_IGHA
unpaired,Soto_2019,SRR8365326_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365484_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365278_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365259_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365254_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365489_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365411_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365386_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365388_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365364_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365425_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365432_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365356_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365281_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365320_1_Light_Bulk
unpaired,Soto_2019,SRR8365420_3_Heavy_Bulk
unpaired,Soto_2019,SRR8365380_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365370_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365405_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365269_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365262_1_Light_Bulk
unpaired,Soto_2019,SRR8365477_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365335_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365475_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365389_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365349_2_Light_Bulk
unpaired,Soto_2019,SRR8365480_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365294_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365296_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365371_1_Light_Bulk
unpaired,Soto_2019,SRR8365429_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365395_1_Light_Bulk
unpaired,Soto_2019,SRR8365385_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365278_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365458_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365456_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365393_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365467_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365350_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365418_3_Heavy_IGHA
unpaired,Soto_2019,SRR8365341_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365361_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365361_2_Heavy_IGHG
unpaired,Soto_2019,SRR8365437_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365469_3_Heavy_IGHD
unpaired,Soto_2019,SRR8365263_3_Heavy_IGHG
unpaired,Soto_2019,SRR8365466_2_Light_Bulk
unpaired,Soto_2019,SRR8365466_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365466_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365271_1_Light_Bulk
unpaired,Soto_2019,SRR8365343_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365386_1_Light_Bulk
unpaired,Soto_2019,SRR8365370_1_Light_Bulk
unpaired,Soto_2019,SRR8365450_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365426_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365285_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365263_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365271_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365476_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365436_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365390_2_Light_Bulk
unpaired,Soto_2019,SRR8365283_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365464_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365353_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365339_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365470_1_Light_Bulk
unpaired,Soto_2019,SRR8365310_1_Light_Bulk
unpaired,Soto_2019,SRR8365283_1_Light_Bulk
unpaired,Soto_2019,SRR8365445_1_Light_Bulk
unpaired,Soto_2019,SRR8365475_1_Light_Bulk
unpaired,Soto_2019,SRR8365353_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365336_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365358_1_Light_Bulk
unpaired,Soto_2019,SRR8365333_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365448_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365425_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365424_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365261_3_Heavy_Bulk
unpaired,Soto_2019,SRR8365416_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365270_1_Light_Bulk
unpaired,Soto_2019,SRR8365467_3_Heavy_IGHM
unpaired,Soto_2019,SRR8365256_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365332_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365302_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365483_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365353_1_Light_Bulk
unpaired,Soto_2019,SRR8365477_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365271_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365256_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365438_1_Light_Bulk
unpaired,Soto_2019,SRR8365369_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365246_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365484_1_Light_Bulk
unpaired,Soto_2019,SRR8365462_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365461_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365349_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365446_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365321_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365387_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365295_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365388_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365263_2_Heavy_IGHD
unpaired,Soto_2019,SRR8365467_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365342_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365386_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365485_3_Heavy_IGHG
unpaired,Soto_2019,SRR8365288_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365250_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365270_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365335_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365357_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365404_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365485_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365456_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365447_2_Heavy_IGHM
unpaired,Soto_2019,SRR8365490_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365462_1_Light_Bulk
unpaired,Soto_2019,SRR8365349_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365366_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365471_2_Heavy_IGHG
unpaired,Soto_2019,SRR8365335_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365282_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365379_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365336_2_Light_Bulk
unpaired,Soto_2019,SRR8365397_2_Light_Bulk
unpaired,Soto_2019,SRR8365414_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365355_2_Light_Bulk
unpaired,Soto_2019,SRR8365401_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365471_2_Light_Bulk
unpaired,Soto_2019,SRR8365250_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365248_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365359_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365391_2_Heavy_IGHA
unpaired,Soto_2019,SRR8365456_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365282_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365416_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365469_2_Light_Bulk
unpaired,Soto_2019,SRR8365461_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365468_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365415_1_Light_Bulk
unpaired,Soto_2019,SRR8365336_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365347_1_Light_Bulk
unpaired,Soto_2019,SRR8365320_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365341_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365469_2_Heavy_IGHD
unpaired,Soto_2019,SRR8365303_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365249_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365374_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365310_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365474_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365309_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365320_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365470_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365248_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365484_4_Heavy_Bulk
unpaired,Soto_2019,SRR8365302_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365461_1_Light_Bulk
unpaired,Soto_2019,SRR8365433_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365370_1_Heavy_IGHM
unpaired,Soto_2019,SRR8365355_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365392_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365399_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365325_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365477_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365442_1_Light_Bulk
unpaired,Soto_2019,SRR8365433_2_Light_Bulk
unpaired,Soto_2019,SRR8365345_3_Heavy_Bulk
unpaired,Soto_2019,SRR8365382_1_Light_Bulk
unpaired,Soto_2019,SRR8365312_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365443_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365446_1_Heavy_IGHD
unpaired,Soto_2019,SRR8365467_3_Heavy_IGHA
unpaired,Soto_2019,SRR8365273_1_Heavy_IGHE
unpaired,Soto_2019,SRR8365322_1_Heavy_IGHA
unpaired,Soto_2019,SRR8365453_1_Heavy_IGHG
unpaired,Soto_2019,SRR8365319_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365254_1_Heavy_Bulk
unpaired,Soto_2019,SRR8365296_2_Light_Bulk
unpaired,Soto_2019,SRR8365485_3_Heavy_IGHM
unpaired,Soto_2019,SRR8365418_2_Heavy_Bulk
unpaired,Soto_2019,SRR8365337_2_Heavy_Bulk
unpaired,Prohaska_2018,SRR6291226_Heavy_IGHM
unpaired,Prohaska_2018,SRR6291227_Heavy_Bulk
unpaired,Prohaska_2018,SRR6291225_Heavy_Bulk
unpaired,Prohaska_2018,SRR6291228_Heavy_Bulk
unpaired,Prohaska_2018,SRR6291226_Heavy_IGHG
unpaired,Prohaska_2018,SRR6291225_Heavy_IGHM
unpaired,Prohaska_2018,SRR6291230_Heavy_IGHM
unpaired,Prohaska_2018,SRR6291227_Heavy_IGHM
unpaired,Prohaska_2018,SRR6291228_Heavy_IGHM
unpaired,Prohaska_2018,SRR6291229_Heavy_IGHM
unpaired,Prohaska_2018,SRR6291225_Heavy_IGHD
